su_id,std_dem,avg_plan_c,std_plan_c,avg_prof_c,std_prof_c,dis2river,land cover,dis2faults,avg_slope,std_slope,lithology,medi_aspec
19790,184.7388611,27.93982124,16.3721981,7.931698322,4.606868744,5450.973598,3,1308.030995,20.21579361,6.249871254,4,217.1847076
19791,118.5931244,58.82783508,25.65598297,6.874429226,3.709429741,1061.44733,3,31519.18625,14.37972546,6.12828064,4,35.99791718
19792,100.2248535,30.07235718,17.51504898,8.424438477,4.607671261,2486.685465,3,35899.6546,19.52737808,6.665641785,4,100.0079803
19793,103.5622864,31.26734924,17.16316414,8.551066399,4.553813934,2760.611416,3,35273.41563,20.22663116,7.783042908,4,152.2056885
19794,112.4863586,28.73019028,17.17306709,10.44164085,6.250892162,4418.737493,1,4869.283655,29.57386398,8.0930233,4,118.6750488
19795,46.73254395,38.484272,21.98368073,12.12500763,7.240801811,4601.580735,1,5053.245063,27.42160988,9.119487762,4,261.4246826
19796,166.256424,26.21850014,14.07408237,10.81984425,5.653329372,2064.629969,3,2264.133842,29.59513092,9.51540947,4,165.3236084
19797,131.4438019,36.86994171,26.28315926,6.749567986,3.832227707,2207.010418,3,34270.20607,17.74697495,5.604239941,4,319.1352844
19798,50.33905792,35.17401123,23.43774605,7.19113636,4.188158512,2851.955566,3,31764.47955,16.96433067,6.505304337,4,277.0283813
19799,61.74960709,26.81068039,15.28107166,5.579485893,3.044332743,12351.97612,3,3249.157621,14.64123726,5.527089596,4,165.9637451
19800,7.542444706,18.59985542,7.886556149,3.802667618,2.295115948,11422.08618,3,7040.232303,7.234530449,1.783943534,10,199.3589935
19801,140.4451141,37.04048157,30.60784531,7.90296936,5.6725564,7738.255967,1,7441.418111,25.19295883,8.942138672,10,331.7409668
19802,137.8762207,26.69967842,18.40937042,8.906086922,5.590859413,1466.016158,3,11481.47323,30.47600365,8.429391861,4,137.3327026
19803,109.9632263,31.60354614,19.01953506,10.12510586,6.351083279,2720.152053,3,12592.62224,26.06853294,7.978914738,4,244.9831085
19804,110.1218185,29.48677826,16.87327194,9.221988678,5.230059624,2399.90526,3,12371.11665,27.42813873,7.659414768,4,126.119339
19805,109.515213,34.57120514,17.43595314,9.091567039,5.21523428,1752.696124,3,36079.07467,22.28419113,8.518028259,4,204.6502075
19806,35.44312668,58.61652374,25.09124756,6.991878033,4.028540134,130.2474629,3,33524.27465,11.73429585,6.206804276,4,315
19807,10.14422321,65.27039337,18.26381302,3.707154512,2.100380182,277.2558944,3,33234.71358,5.308277607,2.913488865,4,293.9624939
19808,108.7583923,25.85620499,17.33374214,10.13829041,5.521512508,6183.306394,3,30117.6756,29.94085312,7.890590668,5,321.3636475
19809,89.85497284,51.53401184,27.50178528,7.02483654,4.644412518,13607.51982,3,3713.428367,14.45901299,8.69121933,2,308.2110291
19810,150.7771149,30.37401009,18.42654037,9.749918938,5.700695992,206.5638553,3,9312.029628,25.1612072,9.739674568,4,279.8658142
19811,185.8095398,44.25590897,28.54187965,10.94241619,6.549589634,1368.228764,1,9081.557858,31.34660912,8.975103378,4,69.44395447
19812,114.6126404,38.73033142,26.8846302,6.333231926,3.914594412,7818.424124,3,1060.690406,16.50917625,7.070782661,5,304.8499146
19813,65.93462372,22.76957703,17.62275887,6.586391449,4.207687378,11661.84876,3,2813.240696,20.67039108,8.619137764,4,96.48686218
19814,139.7944641,30.43665886,16.70121956,8.425972939,5.009749413,1826.699651,3,2362.295346,23.81293678,6.912947655,4,226.3562927
19815,107.891037,28.07491684,17.71603394,8.843032837,4.48412323,2136.181459,3,27567.82333,23.70257187,6.863451481,4,272.593689
19816,145.3209991,34.85060501,20.98455811,7.659966469,4.100047112,1130.32916,3,34810.74235,19.06501389,8.597800255,4,58.60897064
19817,66.20288086,37.65634918,28.81138992,6.766823769,3.96126771,8330.564006,3,1207.269343,18.57541275,6.422227383,5,26.88923645
19818,76.74062347,44.20197678,26.16089249,4.756981373,2.957039118,13630.71123,3,3640.631606,11.16743755,6.965588093,2,71.00334167
19819,65.04568481,31.75623322,18.32724953,8.978788376,4.66512394,2205.231471,3,8454.684487,20.20619392,7.352719784,4,176.9872131
19820,34.94325256,36.47372055,16.61010933,6.125899315,3.560640812,2604.661991,3,7984.064176,14.67401505,4.502254486,4,65.89776611
19821,80.904953,33.62976074,16.05990028,10.39107132,5.912991047,6829.53763,3,23499.93788,27.27158165,9.593914032,4,69.85966492
19822,18.2805481,44.65317535,16.73110771,8.4983778,4.682608604,6561.192132,3,23760.05441,18.87437248,5.401887894,4,152.2414551
19823,99.91317749,46.73262024,26.67541122,7.680650711,4.03095293,464.3051383,3,34211.21166,17.44584656,7.472007751,4,41.18592453
19824,145.7112885,26.46792793,18.51225662,6.492624283,4.008322716,7315.756362,3,7446.412595,20.22471046,9.412420273,10,97.02351379
19825,240.1258392,25.8652401,15.26686478,9.833665848,5.187365055,978.1372895,3,1360.047222,32.67166138,8.110396385,4,235.5277863
19826,158.4367981,28.56614304,17.42722321,9.998161316,6.253380299,5135.835228,1,5589.097666,28.98718071,9.437085152,4,227.2394714
19827,174.9983368,27.77338791,16.72232246,11.24263763,7.08907032,4118.906172,3,6252.777307,32.01804733,9.393868446,4,103.1408844
19828,135.3009033,28.1708622,18.75343513,7.909362793,4.929740906,2735.619593,3,7381.623715,19.56123924,8.292705536,4,62.71579361
19829,105.1489182,49.89562988,29.07812119,8.877230644,4.885072708,2183.307764,3,7666.200466,21.89887428,7.616714954,4,331.1443481
19830,119.8279114,28.62012291,18.38062096,12.54057312,7.758777618,1103.401491,3,8887.2094,29.67737579,11.31434822,4,213.0675964
19831,117.5314178,37.14751434,25.23125648,10.81238174,6.498380661,2329.064582,3,8077.256223,29.19567299,9.051685333,4,46.69725037
19832,112.8841324,21.16409111,13.84877777,7.705931664,4.766682625,1139.334908,3,5439.826723,26.38814926,7.69721508,4,216.8699036
19833,151.3979187,28.42296028,17.82274055,9.378961563,6.498645782,696.4319695,3,10831.94876,25.9251976,12.27338982,4,265.7483521
19834,87.39492035,34.70677185,19.73777771,20.19508171,10.89118671,171.1359956,3,29914.77827,38.83880997,16.01296234,4,160.2935791
19835,98.66529846,22.94684029,15.29326344,7.375460625,4.371234417,390.7938513,1,30445.12958,24.55156326,12.01074219,4,305.2175903
19836,117.8444138,30.30074883,19.13240814,8.524555206,5.34976387,1758.359798,3,35440.34255,22.15361595,8.100952148,4,87.27368927
19837,28.30484772,45.46564865,19.52044678,5.864744186,3.925520658,968.3945898,3,34627.63786,9.393521309,5.256853104,4,41.90594101
19838,121.8770294,21.82443237,14.20841599,7.205600739,4.571973324,11698.01704,3,6546.293094,19.82038116,8.525492668,10,138.5328369
19839,36.79710007,38.13841629,26.37125778,7.555070877,5.089906216,12761.63161,3,4402.592449,13.32994652,8.872476578,2,88.36342621
19840,142.3908539,21.39920044,15.86709499,6.834430218,4.107687473,2544.25443,3,2962.823118,33.1680603,7.74039793,4,261.2910767
19841,134.492691,43.02890778,28.05233383,9.242275238,5.172468662,5607.017048,3,24439.16864,26.69958496,8.516798019,4,45.55090332
19842,10.59962559,49.69896317,13.23575115,7.039886951,3.702039719,3900.718859,3,26159.81568,11.26284695,5.550942421,4,182.9242249
19843,4.963757992,24.82404518,11.38558197,3.132136106,1.35317111,11551.33611,3,6602.473844,4.53140974,2.043393135,10,181.1453094
19844,55.77994919,22.23403549,14.66996002,4.992882729,3.956732988,11057.38035,3,6913.580131,11.06715012,6.178946495,10,245.7338562
19845,153.3729248,24.84629631,16.32751274,7.539821625,4.863896847,748.2299145,3,1957.305765,25.02293587,13.12568951,10,95.1370163
19846,82.90142059,38.37303543,26.2961483,8.380299568,4.817632198,1918.942799,3,8043.653174,19.51567841,7.267203331,4,30.96375656
19847,117.5905075,27.17551994,17.07088089,9.37498951,5.241623878,5929.454108,3,1791.587985,24.89658356,7.944771767,4,295.7407227
19848,169.480423,26.69955826,15.06535053,7.784498215,4.367153168,4038.088205,3,117.6468271,25.27554321,8.181884766,4,127.2079163
19849,132.1551666,31.26499176,20.62338066,14.31175518,8.511116028,610.4684294,1,4635.262073,35.65125275,13.75563049,4,281.1855469
19850,56.91492081,53.62721634,25.99766731,8.844032288,4.459151268,2710.822538,3,36232.40152,17.17045593,7.277220726,4,323.4859619
19851,122.8191833,35.00341034,23.40347099,6.367671013,4.105280399,2290.207897,3,36014.62429,15.8916626,7.812656879,4,278.1300964
19852,139.1137848,47.01987839,28.42207336,6.948310375,3.870739698,626.0829271,3,34442.78893,16.3711319,7.316349983,4,38.70949554
19853,191.4781494,23.56680489,13.04819393,9.291294098,4.869549274,964.500576,3,2576.6785,28.59342194,8.914321899,10,148.3282776
19854,131.5737457,23.46207619,15.89589405,6.947639465,4.094260216,4176.627918,3,9.903294447,24.73547363,6.730204105,4,65.63253784
19855,109.3619537,22.7785244,22.19909096,7.2230196,4.096010685,5391.726246,3,19052.58649,23.72100067,8.089677811,4,29.4758873
19856,133.7323608,40.88538361,29.13884544,9.138594627,5.178852081,7028.672957,3,22646.43607,23.36641312,10.27577114,4,328.1585693
19857,106.2621155,32.07513809,18.48003387,8.371912003,5.057561874,1246.085906,3,28661.76183,19.36546326,7.613459587,4,63.43494797
19858,40.90946579,38.28139496,13.7658987,12.99549961,4.995734215,294.421379,3,29668.62993,37.49393463,6.962668419,4,191.8702698
19859,49.37927628,30.80164719,14.92965603,14.25976372,7.495594978,353.9596544,3,29518.69143,35.52141571,12.75296211,4,120.9637604
19860,79.14453125,60.29431152,23.47831917,14.06108665,5.738695145,236.614461,1,30125.57244,31.58883858,10.08916759,4,88.54982758
19861,97.86904144,29.67938042,19.00583839,6.556190968,3.449941397,2317.310206,3,32609.74507,19.31568336,5.084443092,4,281.5466919
19862,107.4363632,25.43124008,17.42882538,6.512039661,3.809192181,3245.834886,3,36664.50392,19.0039978,6.057741642,4,287.6212769
19863,127.2123566,30.22789574,23.79280281,6.702141762,4.063401222,2783.703474,3,36458.58821,18.59531403,6.679218292,4,62.39801025
19864,82.39073181,25.01785851,19.24388123,5.596677303,3.769444942,13608.37934,3,3613.530858,20.71143723,8.703185081,4,75.90726471
19865,6.806511879,39.33520126,17.22140884,2.315146208,1.380869985,8.079274492,3,1749.80186,3.678241491,1.980163693,5,119.7448807
19866,199.8012238,23.52090263,14.94898796,9.054633141,5.354044437,2233.239182,3,8983.84656,24.73966217,8.384267807,4,181.6602783
19867,115.5590057,23.80397034,15.70918751,9.045498848,4.774983883,607.2235978,3,9748.853781,30.22337914,8.570472717,4,123.4861679
19868,79.89975739,41.30598831,28.28803825,8.179154396,3.964992762,6208.713127,3,19246.64171,20.15008926,7.31498003,4,307.0730591
19869,14.45964432,31.44775772,18.92614365,3.466897726,1.792200446,6220.52593,3,19868.11183,9.668244362,3.35172224,4,248.7494965
19870,168.7314606,41.31510925,26.70673752,6.814128876,4.295378208,3249.648108,3,32267.03416,15.05454159,7.752694607,4,311.5314331
19871,82.03980255,21.26151276,16.47811699,4.82197237,3.196877956,8690.519909,3,1430.467004,15.21722031,5.250439644,5,273.8140869
19872,146.3478241,24.06184387,13.31576633,9.812684059,6.30656004,629.803775,3,2118.01753,28.23999596,13.286273,10,77.77407837
19873,143.7765198,33.96663284,23.67013931,9.801534653,5.797876358,620.8283303,3,9618.077051,31.88653374,8.747810364,4,61.95281982
19874,107.3964005,31.00781631,19.18231773,11.62611675,7.096607208,79.38083747,3,9982.59563,28.64821815,11.39848804,4,84.59272766
19875,121.3691635,22.30669785,14.43827915,6.752895355,3.906985044,7490.65594,3,22540.47379,20.63500977,7.186562061,4,110.8977661
19876,67.19164276,30.33314323,20.24156189,11.84762287,6.562492371,4325.136062,3,25820.02022,28.21136475,9.487394333,4,153.711731
19877,145.9776764,29.45598984,18.72595215,6.000198364,4.201243401,3326.266074,3,32664.40461,15.47350597,6.551915169,4,281.9335327
19878,74.41062927,30.45626068,19.04621315,6.300954819,4.073153019,846.4567384,3,33188.53401,15.64589691,8.535626411,4,226.4146423
19879,134.8809052,25.57882118,17.55792236,8.69048214,5.062065125,7541.654015,3,30326.67226,22.52942276,9.238653183,4,192.0305939
19880,6.957607746,54.63550949,29.76238251,2.168906212,0.934491813,12974.77608,3,4348.744983,6.850606918,1.300983906,2,15.94539642
19881,66.26152039,37.614254,26.14979553,7.543731213,5.083949566,13170.92507,3,4260.556546,15.57971287,8.364929199,2,98.13010406
19882,107.6250153,35.16571045,21.48415184,7.491968155,4.875887394,12007.45898,3,6345.293097,18.45064735,8.430458069,10,88.1467514
19883,194.8456879,34.4094696,23.3195076,8.999868393,5.04382515,3947.941849,3,6095.730155,23.99634361,7.578026772,4,63.43494797
19884,185.762085,27.58626938,16.59098816,9.600418091,5.665419579,1145.973439,3,2697.630817,29.45491982,9.323117256,4,98.53076172
19885,113.9731979,40.48194122,24.60082626,10.00419712,7.728489399,7838.668152,3,21959.19912,20.45100975,11.21376228,4,66.9828186
19886,150.6553192,28.28845406,19.25720787,7.657958508,4.647787094,6793.959805,3,22601.84162,21.47206497,7.726499081,4,90
19887,25.12119102,36.56504059,26.41628838,9.774171829,5.313346386,4168.893137,3,25817.50365,17.17684937,8.6096735,4,27.17360306
19888,116.4217377,36.49633408,25.07802391,9.176966667,5.313242912,3898.153391,3,25750.91025,26.14927673,9.048728943,4,67.97271729
19889,80.94818115,27.36059761,16.14817619,9.193229675,5.640269279,3375.035996,3,26466.79856,24.69488716,7.905044556,4,223.816803
19890,25.64694977,38.46125031,24.53585243,5.76855278,3.425140381,12786.34235,3,4699.07857,11.56179714,4.886029243,2,48.09630585
19891,175.8793335,25.94518661,21.83753014,7.750920773,4.397843361,4796.726687,1,5242.995338,33.55825424,5.898561001,10,42.67847061
19892,77.9229126,28.22924995,15.34653664,6.797183037,4.132302284,588.0990463,3,1260.906464,17.89655304,11.98176575,5,267.5563049
19893,139.4997711,24.47683907,17.23277855,10.4602623,6.65096283,1973.542289,3,2382.224437,33.41265488,9.109026909,4,139.9697418
19894,206.8918152,23.07456779,13.557868,9.885660172,5.59721899,931.5795605,3,3002.164467,30.56400681,10.04071903,4,188.9483032
19895,218.891449,21.67855453,14.5069561,7.255360126,4.704761505,319.9971774,3,3930.484856,27.8757,7.000407219,4,94.08561707
19896,160.40802,23.88933945,14.96068859,9.545972824,6.382013798,5204.798351,3,17797.31431,32.37784576,8.626725197,4,223.0908508
19897,45.15693665,30.29953957,19.77840233,9.277080536,5.372546196,4687.641318,3,25353.23438,23.29726791,8.924090385,4,29.74488068
19898,62.90704727,23.39646149,15.69675446,5.08006382,3.334140778,10940.90606,3,6547.642136,13.103652,5.491045475,10,239.3493347
19899,91.97026825,22.35829353,18.29224777,8.600942612,5.744584084,8898.709036,3,7667.076435,24.71163177,7.841756821,10,187.523819
19900,270.289032,25.02944946,14.50716686,8.911881447,5.067260742,3031.572099,1,3470.073348,31.5848732,8.289788246,4,254.6323242
19901,174.6452942,22.23750877,14.8013773,7.930159092,5.075128555,5515.18411,3,17793.4198,31.52933884,10.06126595,4,227.3215332
19902,83.50640106,27.74707794,24.43377686,7.959168911,5.586997509,6060.594289,3,18827.06667,25.9167099,8.076194763,4,57.43956375
19903,15.63546658,45.70427322,23.19298172,4.025491714,3.10763526,12665.17377,3,5393.175494,6.307823181,4.139055252,2,62.98025513
19904,50.34870529,33.53971863,20.54674149,6.271774769,4.273346901,10078.82702,3,7033.132254,13.11987972,5.973325253,10,93.12213135
19905,80.97103882,36.23999023,22.88312149,5.738042831,3.204671621,9875.676376,3,6863.777593,14.69587421,6.008653641,10,40.60129547
19906,108.2541122,33.88367462,21.55513,8.341485977,5.669883251,9416.323648,3,7028.832618,19.89007378,8.195908546,10,39.93437958
19907,5.832896233,35.5060463,18.93714714,2.786807299,1.787016153,250.3603116,3,1708.79307,4.179487705,2.383234739,5,296.5650635
19908,109.5052338,42.21372604,26.75826263,13.57191944,9.175455093,133.1555873,1,29833.14925,31.49640274,14.73953247,4,327.364624
19909,9.726882935,52.37916183,23.58158493,4.267077446,1.875271678,352.9425554,3,33177.45642,6.318434238,2.691311359,4,83.6598053
19910,97.05686188,30.8713932,17.9794445,7.042256355,4.121469021,970.1931907,3,34625.58332,17.64320946,7.225558758,4,83.61816406
19911,60.15037537,31.02608109,17.81448174,7.282238483,4.169853687,1548.746018,3,32793.95853,16.02596283,7.652015209,4,122.6192474
19912,45.28333664,34.83768463,21.28938484,6.13366127,4.189297199,2022.175391,3,32717.20776,12.46668434,7.628354549,4,276.6711731
19913,37.48806,30.96801949,18.76002502,13.6579504,7.477070808,7571.348734,3,30602.82543,28.24634552,13.28601551,4,187.7500305
19914,104.1190033,21.97774506,14.16174793,5.606236935,2.674065828,12448.15216,3,5143.485035,18.56981277,5.915986061,2,225
19915,129.4944305,22.19063759,18.27310562,6.154858112,4.399746895,12070.51373,3,6287.433795,18.08609962,8.133982658,10,96.04409027
19916,197.6340027,28.96852493,17.25762558,8.935899734,5.581976891,1124.758017,3,1178.628893,27.3368721,11.71413422,5,271.1852417
19917,235.5888519,22.58275795,15.05591583,8.68183136,5.470375061,2017.806946,1,2448.94431,34.46694946,8.521273613,4,296.5650635
19918,219.46492,26.58771324,16.81833649,10.94975758,6.78329277,2572.257143,1,3009.324039,35.24139786,10.4856081,4,302.1839905
19919,101.6306686,28.94036674,18.61053848,10.32001114,5.848896027,4835.387769,3,5528.27061,29.36486053,7.553313255,4,270.2628174
19920,64.5315094,26.6663208,21.95838928,6.76950264,3.410613298,6412.696777,3,19578.64924,19.87280273,6.814518452,4,44.1039505
19921,141.4116974,41.65158844,27.29782677,9.500461578,5.770559788,4817.543234,3,24780.39811,26.45746803,8.468267441,4,61.92751312
19922,147.666626,30.49315453,18.88969231,12.54817963,8.311372757,444.6544817,3,28708.88638,31.07172203,14.45660973,4,111.4767914
19923,181.8309479,31.9851265,20.40785027,12.03682995,8.621016502,421.631084,1,29359.21471,31.4287262,15.10004425,4,278.408905
19924,116.2725906,40.14450836,28.46967316,7.140690804,4.111451626,3487.309566,3,33268.85676,16.87589836,6.26424408,4,34.0554657
19925,127.7083435,40.34689331,30.15484238,6.205392838,3.4510746,3753.330225,3,33479.60591,16.4850502,5.128959179,4,324.3674316
19926,85.62869263,27.72013664,17.4002533,7.066123962,4.516934395,2039.598737,3,36283.46271,24.37581444,5.998648167,4,273.4336243
19927,116.5297165,33.62787628,20.23090744,10.16075325,5.606032372,2369.616954,3,36460.47664,22.62452507,9.011530876,4,221.8123779
19928,92.98320007,51.74954224,25.19451332,9.704586029,5.500374317,6141.325007,3,31502.46093,20.64240074,8.424718857,4,55.00798035
